id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1370754655261761538,1370754655261761538,2021-03-14 02:12:31 AUS Eastern Daylight Time,2021-03-14,02:12:31,+1100,220860312,xmelissalalax,Melissa LaLa,,5 Fricking Days 😆🎉🙌🏼  #ZackSnydersJusticeLeague #SnyderCut #RestoreTheSnyderVerse #UsUnited #Steppenwolf,en,[],[],[],0,0,0,"['zacksnydersjusticeleague', 'snydercut', 'restorethesnyderverse', 'usunited', 'steppenwolf']",[],https://twitter.com/xMelissaLaLax/status/1370754655261761538,False,https://twitter.com/dcfunited/status/1370512550194987013,0,,,,,,,,[],,,,
1370754637469519883,1370751355929911297,2021-03-14 02:12:27 AUS Eastern Daylight Time,2021-03-14,02:12:27,+1100,345054194,crfcila,Pri é OCTA 5️⃣ dias SnyderCut,,"@CludioLuizBisp3 Pra mim Apple hj é status. Existem configurações semelhantes a ele com um custo menor. Como disse, cada um faz o que quer com o dinheiro dele. Mas é algo que dói no meu peito. É muito dinheiro.",pt,[],[],[],0,0,0,[],[],https://twitter.com/crfcila/status/1370754637469519883,False,,0,,,,,,,,"[{'screen_name': 'CludioLuizBisp3', 'name': 'Cláudio Luiz Bispo dos Santos', 'id': '1261065333684736006'}]",,,,
1370754633380036616,1370750374223736832,2021-03-14 02:12:26 AUS Eastern Daylight Time,2021-03-14,02:12:26,+1100,1011625640024592386,c4llumb4ll,Callum is the Flash - Snyder Cut: March 18th,,@MarvelSheriff What the Anti-Life Equation does to a mf,en,[],[],[],0,0,3,[],[],https://twitter.com/c4llumb4ll/status/1370754633380036616,False,,0,,,,,,,,"[{'screen_name': 'MarvelSheriff', 'name': 'The Marvel Sheriff (Daredevil era)', 'id': '856116518970695680'}]",,,,
1370754622713909263,1370553579547848704,2021-03-14 02:12:24 AUS Eastern Daylight Time,2021-03-14,02:12:24,+1100,1212234610500755456,alonetwobe2walk,Andriel,,"@thiagoromariz @vitorhenriqe Thiago, tenta fazer uma live com o Borgo novamente falando sobre o Snyder Cut!!!!",pt,[],[],[],0,0,0,[],[],https://twitter.com/Alonetwobe2Walk/status/1370754622713909263,False,,0,,,,,,,,"[{'screen_name': 'thiagoromariz', 'name': 'Thiago Romariz', 'id': '27695856'}, {'screen_name': 'vitorhenriqe', 'name': 'vitu ❁', 'id': '1302320368946941954'}]",,,,
1370754545421316100,1370754545421316100,2021-03-14 02:12:05 AUS Eastern Daylight Time,2021-03-14,02:12:05,+1100,1110910761507934208,rtsnydercut,#SnyderCut MARCH 18TH,,THANK YOU TO @BaillBron and @ReasonsImBroke!!! GIANTS OF THE COMMUNITY AND GIANTS IN OUR HEARTS! THANK YOU HEROES!  ALMOST THERE NOW!   https://t.co/Q9cyhw2uvq  https://t.co/G0pkVTqC7m,en,"[{'screen_name': 'baillbron', 'name': 'jordan h c #snydercut 🃏', 'id': '1196117005251891203'}, {'screen_name': 'reasonsimbroke', 'name': ""reasons i'm broke 🎙️ podcast #associateproducer"", 'id': '816375164'}]",['https://afsp.donordrive.com/index.cfm?fuseaction=donordrive.personalcampaign&participantid=2389895'],['https://pbs.twimg.com/media/EwXl5LwXIAcI1EX.jpg'],0,6,28,[],[],https://twitter.com/RTSnyderCut/status/1370754545421316100,False,,1,https://pbs.twimg.com/media/EwXl5LwXIAcI1EX.jpg,,,,,,,[],,,,
1370754390370422784,1370754390370422784,2021-03-14 02:11:28 AUS Eastern Daylight Time,2021-03-14,02:11:28,+1100,160664621,wgtc_site,We Got This Covered,,Darkseid Takes The Throne In New Justice League Snyder Cut Photo -  https://t.co/QLK4sSdMvo #JusticeLeague  https://t.co/0U2QDDQBFS,en,[],['http://onwgtc.com/3cqMPDE'],['https://pbs.twimg.com/media/EwXl2pcWgAE7PuD.jpg'],0,1,2,['justiceleague'],[],https://twitter.com/wgtc_site/status/1370754390370422784,False,,1,https://pbs.twimg.com/media/EwXl2pcWgAE7PuD.jpg,,,,,,,[],,,,
1370754366748102658,1370754029215748097,2021-03-14 02:11:23 AUS Eastern Daylight Time,2021-03-14,02:11:23,+1100,1291561013909889030,contassistindo,Tô Assistindo! | Snyder Cut ✯,,@FreireJuliette Carla não entregou nada nesse paredão,pt,[],[],[],0,0,0,[],[],https://twitter.com/ContAssistindo/status/1370754366748102658,False,,0,,,,,,,,"[{'screen_name': 'FreireJuliette', 'name': 'Juliette Freire 🌵', 'id': '1351188841558913025'}]",,,,
1370754285349273600,1370754285349273600,2021-03-14 02:11:03 AUS Eastern Daylight Time,2021-03-14,02:11:03,+1100,1104438396922064902,armandojaleillo,ArmandoJaleillo,,5 DÍAS #ZackSnydersJusticeLeague #SnyderCut #WonderWoman #Batman #Superman #Steppenwolf #RestoreTheSnyderVerse   https://t.co/VIYYYZ4eH7,es,[],['https://www.youtube.com/watch?v=ar51XA9Do8w'],[],0,0,0,"['zacksnydersjusticeleague', 'snydercut', 'wonderwoman', 'batman', 'superman', 'steppenwolf', 'restorethesnyderverse']",[],https://twitter.com/ArmandoJaleillo/status/1370754285349273600,False,,0,,,,,,,,[],,,,
1370754201022820356,1370754201022820356,2021-03-14 02:10:43 AUS Eastern Daylight Time,2021-03-14,02:10:43,+1100,1202891902405791745,snyder_cut_240,Ω Ryan Ω #ZackSnydersJusticeLeague,,I’ll be participating once I get paid on the 26th.   #AFSP  #WhyWeFight  https://t.co/6F9hVkv907,en,[],[],['https://pbs.twimg.com/media/EwXlriZXAAQtpen.jpg'],0,1,7,"['afsp', 'whywefight']",[],https://twitter.com/Snyder_Cut_240/status/1370754201022820356,False,,1,https://pbs.twimg.com/media/EwXlriZXAAQtpen.jpg,,,,,,,[],,,,
1370754185151537152,1370754185151537152,2021-03-14 02:10:39 AUS Eastern Daylight Time,2021-03-14,02:10:39,+1100,1352298998988681217,o_gpinto,OGpinto,,I just ordered mine 😍 #SnyderCut  Such a beautiful design. I can’t wait !!,en,[],[],[],0,0,1,['snydercut'],[],https://twitter.com/o_gpinto/status/1370754185151537152,False,https://twitter.com/matttaylordraws/status/1370733226231279619,0,,,,,,,,[],,,,
1370754172228886536,1370754172228886536,2021-03-14 02:10:36 AUS Eastern Daylight Time,2021-03-14,02:10:36,+1100,1092416648118718466,_metalcreep_,MetalCreep 🇵🇹 #SnyderCut,,We are ready for the #SnyderCut Thank you @ZackSnyder  Show me your photo.  https://t.co/VcxXr1dAB9,en,"[{'screen_name': 'zacksnyder', 'name': 'zack snyder', 'id': '17768307'}]",[],['https://pbs.twimg.com/media/EwXlp2-XAAI47Eu.jpg'],2,0,5,['snydercut'],[],https://twitter.com/_metalcreep_/status/1370754172228886536,False,,1,https://pbs.twimg.com/media/EwXlp2-XAAI47Eu.jpg,,,,,,,[],,,,
1370754167036346371,1370754167036346371,2021-03-14 02:10:35 AUS Eastern Daylight Time,2021-03-14,02:10:35,+1100,1361035349305286656,eusoumano0,Mano’JR 🌵(tt novo),,Mano Eu to na fissura pra ver o #SnyderCut logo. Véi vai ser muito loookko. #SabadoDetremuraSDV,pt,[],[],[],0,0,0,"['snydercut', 'sabadodetremurasdv']",[],https://twitter.com/EuSouMano0/status/1370754167036346371,False,,0,,,,,,,,[],,,,
1370754091241123842,1370751355929911297,2021-03-14 02:10:17 AUS Eastern Daylight Time,2021-03-14,02:10:17,+1100,345054194,crfcila,Pri é OCTA 5️⃣ dias SnyderCut,,"@FaelCury @ViniciusABS13 Igual eu. É valor altíssimo pra mim, que nem CNH tenho ainda kkk",pt,[],[],[],1,0,1,[],[],https://twitter.com/crfcila/status/1370754091241123842,False,,0,,,,,,,,"[{'screen_name': 'FaelCury', 'name': 'Rafael', 'id': '60089659'}, {'screen_name': 'ViniciusABS13', 'name': 'Vinícius Antônio', 'id': '4869757431'}]",,,,
